Participant._id_in_session,Participant.code,Participant.label,Participant._current_page,Participant._current_app_name,Participant._round_number,Participant._current_page_name,Participant.status,Participant.ip_address,Participant.time_started,Participant.exclude_from_data_analysis,Participant.name,Participant.visited,Participant.mturk_worker_id,Participant.mturk_assignment_id,Player.id_in_group,Player.role,Player.id,Player.payoff,Player.extraction,Player.ranking,Player.auxiliar,Player.aux_2_1,Player.aux_2_2,Player.aux_2_3,Player.gp_ranking,Group.id,Group.total_extraction,Group.total_payment,Group.group_loss,Subsession.id,Subsession.round_number,Subsession.rank_uno,Subsession.rank_dos,Subsession.rank_tres,Subsession.rank_p_1,Subsession.rank_p_2,Subsession.rank_p_3,Subsession.rank_p_4,Subsession.rank_p_5,Subsession.rank_p_6,Subsession.rank_p_7,Subsession.rank_p_8,Subsession.rank_p_9,Subsession.rank_p_10,Subsession.rank_p_11,Subsession.rank_p_12,Subsession.posit_1,Subsession.posit_2,Subsession.posit_3,Subsession.posit_4,Subsession.posit_5,Subsession.posit_6,Subsession.posit_7,Subsession.posit_8,Subsession.posit_9,Subsession.posit_10,Subsession.posit_11,Subsession.posit_12,Subsession.max_pay,Subsession.min_pay,Subsession.max_fund,Subsession.min_fund,Session.code,Session.label,Session.experimenter_name,Session.real_world_currency_per_point,Session.time_scheduled,Session.time_started,Session.mturk_HITId,Session.mturk_HITGroupId,Session.participation_fee,Session.comment,Session.is_demo,Session.use_cli_bots
P9,6rza2p22,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-09 22:05:46.014145+00:00,0,43,1,,,3,,21,6.8,4,2,43,0,0,1,2,12,12,23.2,2.8,2,2,3,1,2,11,2,8,4,8,11,6,4,2,6,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,11.0,4.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P12,aavgcaym,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-09 22:04:48.957997+00:00,0,46,1,,,2,,24,7.8,4,1,46,0,1,0,1,11,9,24.2,3.8,2,2,3,1,2,11,2,8,4,8,11,6,4,2,6,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,11.0,4.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P2,pcf7gm29,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.186.213.164,2016-08-09 22:10:35.221718+00:00,0,36,1,,,3,,14,6.8,3,2,36,0,1,0,1,11,9,24.2,3.8,2,2,3,1,2,11,2,8,4,8,11,6,4,2,6,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,11.0,4.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P5,ui2o6507,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.5.200.32,2016-08-09 22:04:59.226294+00:00,0,39,1,,,4,,17,4.8,2,8,39,0,0,1,2,12,12,23.2,2.8,2,2,3,1,2,11,2,8,4,8,11,6,4,2,6,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,11.0,4.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P1,39l6xjub,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.61.152.141,2016-08-09 22:06:54.257638+00:00,0,35,1,,,4,,13,4.4,3,11,35,1,0,0,3,10,16,21.6,1.4,2,2,3,1,2,11,2,8,4,8,11,6,4,2,6,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,11.0,4.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P8,3w4yh997,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.217.57,2016-08-09 22:06:06.530302+00:00,0,42,1,,,2,,20,6.4,5,4,42,1,0,0,3,10,16,21.6,1.4,2,2,3,1,2,11,2,8,4,8,11,6,4,2,6,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,11.0,4.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P3,nlbztv8j,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-09 22:06:01.585342+00:00,0,37,1,,,1,,15,4.8,1,8,37,0,1,0,1,11,9,24.2,3.8,2,2,3,1,2,11,2,8,4,8,11,6,4,2,6,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,11.0,4.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P3,c7noh4z6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-22 22:28:53.833365+00:00,0,117,1,,,4,,123,5.7,5,4,117,0,0,1,3,66,18,20.8,0.7,11,1,2,1,3,12,4,4,1,4,9,9,4,1,8,3,11,115,116,117,118,119,120,121,122,123,124,125,126,7.4,2.4,7.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,aavgcaym,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-09 22:04:48.957997+00:00,0,46,1,,,2,,48,7.1,5,1,46,0,1,0,1,23,14,22.4,2.1,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P3,nlbztv8j,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-09 22:06:01.585342+00:00,0,37,1,,,1,,39,6.1,4,2,37,0,1,0,1,23,14,22.4,2.1,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P1,39l6xjub,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.61.152.141,2016-08-09 22:06:54.257638+00:00,0,35,1,,,4,,37,5.3,5,5,35,1,0,0,3,22,19,20.2,0.3,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P6,xz57rkvf,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.81.228.101,2016-08-09 22:04:25.655661+00:00,0,40,1,,,1,,42,4.3,4,11,40,1,0,0,3,22,19,20.2,0.3,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P12,aavgcaym,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-09 22:04:48.957997+00:00,0,46,1,,,2,,36,7.1,5,1,46,0,1,0,1,17,14,22.4,2.1,3,3,3,1,2,6,12,9,6,3,11,3,6,3,10,2,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P4,gjn6gq0v,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-09 22:05:30.571238+00:00,0,38,1,,,3,,28,5.3,5,6,38,1,0,0,3,16,19,20.2,0.3,3,3,3,1,2,6,12,9,6,3,11,3,6,3,10,2,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P6,xz57rkvf,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.81.228.101,2016-08-09 22:04:25.655661+00:00,0,40,1,,,1,,30,4.3,4,11,40,1,0,0,3,16,19,20.2,0.3,3,3,3,1,2,6,12,9,6,3,11,3,6,3,10,2,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P7,6ka3vdrx,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.158.172.100,2016-08-09 22:06:15.709595+00:00,0,41,1,,,2,,31,5.7,4,3,41,0,0,1,2,18,15,21.8,1.7,3,3,3,1,2,6,12,9,6,3,11,3,6,3,10,2,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P1,39l6xjub,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.61.152.141,2016-08-09 22:06:54.257638+00:00,0,35,1,,,4,,25,5.3,5,6,35,1,0,0,3,16,19,20.2,0.3,3,3,3,1,2,6,12,9,6,3,11,3,6,3,10,2,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P2,pcf7gm29,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.186.213.164,2016-08-09 22:10:35.221718+00:00,0,36,1,,,3,,26,4.1,2,12,36,0,1,0,1,17,14,22.4,2.1,3,3,3,1,2,6,12,9,6,3,11,3,6,3,10,2,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P11,52oux9ov,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.193.29,2016-08-09 22:04:58.893949+00:00,0,45,1,,,4,,35,6.1,4,2,45,0,1,0,1,17,14,22.4,2.1,3,3,3,1,2,6,12,9,6,3,11,3,6,3,10,2,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P8,ihne4spc,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:22.599381+00:00,0,122,1,,,4,,128,5.7,4,4,122,1,0,0,2,64,15,21.8,1.7,11,1,2,1,3,12,4,4,1,4,9,9,4,1,8,3,11,115,116,117,118,119,120,121,122,123,124,125,126,7.4,2.4,7.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,ut05vfix,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-22 22:28:31.035820+00:00,0,115,1,,,4,,121,2.4,0,12,115,0,1,0,1,65,13,22.6,2.4,11,1,2,1,3,12,4,4,1,4,9,9,4,1,8,3,11,115,116,117,118,119,120,121,122,123,124,125,126,7.4,2.4,7.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P2,pcf7gm29,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.186.213.164,2016-08-09 22:10:35.221718+00:00,0,36,1,,,3,,38,4.1,2,12,36,0,1,0,1,23,14,22.4,2.1,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P9,6rza2p22,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-09 22:05:46.014145+00:00,0,43,1,,,3,,45,5.7,5,3,43,0,0,1,2,24,18,20.8,0.7,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P7,6ka3vdrx,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.158.172.100,2016-08-09 22:06:15.709595+00:00,0,41,1,,,2,,43,4.7,4,9,41,0,0,1,2,24,18,20.8,0.7,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P5,ui2o6507,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.5.200.32,2016-08-09 22:04:59.226294+00:00,0,39,1,,,4,,41,4.7,4,9,39,0,0,1,2,24,18,20.8,0.7,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P4,gjn6gq0v,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-09 22:05:30.571238+00:00,0,38,1,,,3,,40,5.3,5,5,38,1,0,0,3,22,19,20.2,0.3,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P10,0rblqk8z,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-09 22:05:09.983129+00:00,0,44,1,,,1,,46,5.7,5,3,44,0,0,1,2,24,18,20.8,0.7,4,4,3,1,2,5,12,2,5,9,11,9,5,3,3,8,1,35,36,37,38,39,40,41,42,43,44,45,46,7.1,4.1,6.0,1,zt62io3i,,,200.00000,,,,,5000.00,,1,
P11,enoytqa1,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:30:29.823319+00:00,0,125,1,,,2,,131,6.7,5,3,125,1,0,0,2,64,15,21.8,1.7,11,1,2,1,3,12,4,4,1,4,9,9,4,1,8,3,11,115,116,117,118,119,120,121,122,123,124,125,126,7.4,2.4,7.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P9,frno2noq,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-22 22:30:18.753979+00:00,0,123,1,,,2,,129,7.4,5,1,123,0,1,0,1,65,13,22.6,2.4,11,1,2,1,3,12,4,4,1,4,9,9,4,1,8,3,11,115,116,117,118,119,120,121,122,123,124,125,126,7.4,2.4,7.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,t9kl2n8x,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.220.50,2016-08-22 22:30:17.425605+00:00,0,126,1,,,3,,132,3.7,3,11,126,0,0,1,3,66,18,20.8,0.7,11,1,2,1,3,12,4,4,1,4,9,9,4,1,8,3,11,115,116,117,118,119,120,121,122,123,124,125,126,7.4,2.4,7.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P11,jklv5j48,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-24 19:23:41.215015+00:00,0,169,1,,,4,,191,4.3,4,10,169,0,0,1,3,96,19,20.2,0.3,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P9,mjdnctyz,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.168.218.13,2016-08-24 19:25:33.904216+00:00,0,167,1,,,4,,189,4.1,2,11,167,1,0,0,2,94,14,22.4,2.1,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P6,skf3koob,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.35.233.184,2016-08-22 22:29:38.557601+00:00,0,120,1,,,1,,126,4.7,3,9,120,1,0,0,2,64,15,21.8,1.7,11,1,2,1,3,12,4,4,1,4,9,9,4,1,8,3,11,115,116,117,118,119,120,121,122,123,124,125,126,7.4,2.4,7.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P10,cur8pcqa,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.7.190.70,2016-08-24 19:24:49.518930+00:00,0,168,1,,,3,,190,5.3,5,6,168,0,0,1,3,96,19,20.2,0.3,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P4,3k9j4xgn,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.138.145.240,2016-08-22 22:29:08.183207+00:00,0,118,1,,,1,,124,7.4,5,1,118,0,1,0,1,65,13,22.6,2.4,11,1,2,1,3,12,4,4,1,4,9,9,4,1,8,3,11,115,116,117,118,119,120,121,122,123,124,125,126,7.4,2.4,7.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,9ztf0gck,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-24 19:26:18.989753+00:00,0,165,1,,,3,,187,7.2,3,1,165,0,1,0,1,95,8,24.8,4.2,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P2,9kvkd4i6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.178.230.6,2016-08-24 19:22:41.174258+00:00,0,160,1,,,2,,182,4.1,2,11,160,1,0,0,2,94,14,22.4,2.1,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P8,b3i274az,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.180.37.142,2016-08-24 19:24:48.791579+00:00,0,166,1,,,1,,188,5.2,1,9,166,0,1,0,1,95,8,24.8,4.2,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P3,qorbl9h6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-24 19:23:00.624743+00:00,0,161,1,,,3,,183,7.1,5,2,161,1,0,0,2,94,14,22.4,2.1,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P6,92slnsbb,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-24 19:22:48.197065+00:00,0,164,1,,,2,,186,6.2,2,4,164,0,1,0,1,95,8,24.8,4.2,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P1,sjcpjyj5,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.239.229,2016-08-24 19:22:20.332262+00:00,0,159,1,,,1,,181,7.1,5,2,159,1,0,0,2,94,14,22.4,2.1,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P12,s9vmyr55,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.236.35,2016-08-24 19:23:22.130324+00:00,0,170,1,,,4,,192,6.2,2,4,170,0,1,0,1,95,8,24.8,4.2,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P5,aqz8kpeg,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.144.135,2016-08-24 19:22:26.031067+00:00,0,163,1,,,2,,185,5.3,5,6,163,0,0,1,3,96,19,20.2,0.3,16,1,2,1,3,2,11,2,6,6,4,1,9,11,6,10,4,159,160,161,162,163,164,165,166,167,168,169,170,7.2,4.1,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P10,ydsge81s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.33.196.195,2016-08-22 22:30:33.853887+00:00,0,124,1,,,3,,142,5.4,3,6,124,0,1,0,1,71,13,22.6,2.4,12,2,2,1,3,11,8,8,1,8,2,11,2,2,6,6,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,3.4,7.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,t9kl2n8x,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.220.50,2016-08-22 22:30:17.425605+00:00,0,126,1,,,3,,144,6.0,5,5,126,0,0,1,3,72,17,21.0,1,12,2,2,1,3,11,8,8,1,8,2,11,2,2,6,6,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,3.4,7.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,sjcpjyj5,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.239.229,2016-08-24 19:22:20.332262+00:00,0,159,1,,,1,,193,6.0,5,3,159,1,0,0,2,100,17,21.0,1,17,2,2,1,2,3,11,3,3,3,8,1,8,10,3,12,1,159,160,161,162,163,164,165,166,167,168,169,170,6.9,3.0,14.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P7,f5j0x68s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.141.33.163,2016-08-22 22:28:37.829446+00:00,0,121,1,,,3,,151,6.4,5,1,121,1,0,0,1,76,16,21.6,1.4,13,3,1,2,3,9,6,11,4,6,12,1,1,4,9,1,6,115,116,117,118,119,120,121,122,123,124,125,126,6.4,2.4,4.0,1,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P8,ihne4spc,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:22.599381+00:00,0,122,1,,,4,,152,6.4,5,1,122,1,0,0,1,76,16,21.6,1.4,13,3,1,2,3,9,6,11,4,6,12,1,1,4,9,1,6,115,116,117,118,119,120,121,122,123,124,125,126,6.4,2.4,4.0,1,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P8,ihne4spc,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:22.599381+00:00,0,122,1,,,4,,140,6.4,5,2,122,1,0,0,2,70,16,21.6,1.4,12,2,2,1,3,11,8,8,1,8,2,11,2,2,6,6,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,3.4,7.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P9,frno2noq,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-22 22:30:18.753979+00:00,0,123,1,,,2,,153,5.7,5,4,123,0,1,0,2,77,18,20.8,0.7,13,3,1,2,3,9,6,11,4,6,12,1,1,4,9,1,6,115,116,117,118,119,120,121,122,123,124,125,126,6.4,2.4,4.0,1,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P6,skf3koob,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.35.233.184,2016-08-22 22:29:38.557601+00:00,0,120,1,,,1,,150,2.4,1,12,120,1,0,0,1,76,16,21.6,1.4,13,3,1,2,3,9,6,11,4,6,12,1,1,4,9,1,6,115,116,117,118,119,120,121,122,123,124,125,126,6.4,2.4,4.0,1,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,t9kl2n8x,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.220.50,2016-08-22 22:30:17.425605+00:00,0,126,1,,,3,,156,5.3,5,6,126,0,0,1,3,78,19,20.2,0.3,13,3,1,2,3,9,6,11,4,6,12,1,1,4,9,1,6,115,116,117,118,119,120,121,122,123,124,125,126,6.4,2.4,4.0,1,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P6,skf3koob,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.35.233.184,2016-08-22 22:29:38.557601+00:00,0,120,1,,,1,,138,6.4,5,2,120,1,0,0,2,70,16,21.6,1.4,12,2,2,1,3,11,8,8,1,8,2,11,2,2,6,6,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,3.4,7.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,ut05vfix,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-22 22:28:31.035820+00:00,0,115,1,,,4,,133,3.4,1,11,115,0,1,0,1,71,13,22.6,2.4,12,2,2,1,3,11,8,8,1,8,2,11,2,2,6,6,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,3.4,7.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,f5j0x68s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.141.33.163,2016-08-22 22:28:37.829446+00:00,0,121,1,,,3,,139,3.4,2,11,121,1,0,0,2,70,16,21.6,1.4,12,2,2,1,3,11,8,8,1,8,2,11,2,2,6,6,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,3.4,7.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,6ka3vdrx,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.158.172.100,2016-08-09 22:06:15.709595+00:00,0,41,1,,,2,,55,5.8,3,5,41,0,0,1,1,30,12,23.2,2.8,5,5,2,3,1,2,7,10,2,9,12,5,2,1,5,10,7,35,36,37,38,39,40,41,42,43,44,45,46,6.8,2.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P5,ui2o6507,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.5.200.32,2016-08-09 22:04:59.226294+00:00,0,39,1,,,4,,53,4.8,2,9,39,0,0,1,1,30,12,23.2,2.8,5,5,2,3,1,2,7,10,2,9,12,5,2,1,5,10,7,35,36,37,38,39,40,41,42,43,44,45,46,6.8,2.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P2,pcf7gm29,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.186.213.164,2016-08-09 22:10:35.221718+00:00,0,36,1,,,3,,50,5.7,5,7,36,0,1,0,3,29,18,20.8,0.7,5,5,2,3,1,2,7,10,2,9,12,5,2,1,5,10,7,35,36,37,38,39,40,41,42,43,44,45,46,6.8,2.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P4,gjn6gq0v,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-09 22:05:30.571238+00:00,0,38,1,,,3,,52,6.4,5,2,38,1,0,0,2,28,16,21.6,1.4,5,5,2,3,1,2,7,10,2,9,12,5,2,1,5,10,7,35,36,37,38,39,40,41,42,43,44,45,46,6.8,2.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P9,6rza2p22,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-09 22:05:46.014145+00:00,0,43,1,,,3,,57,6.8,4,1,43,0,0,1,1,30,12,23.2,2.8,5,5,2,3,1,2,7,10,2,9,12,5,2,1,5,10,7,35,36,37,38,39,40,41,42,43,44,45,46,6.8,2.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P12,aavgcaym,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-09 22:04:48.957997+00:00,0,46,1,,,2,,60,5.7,5,7,46,0,1,0,3,29,18,20.8,0.7,5,5,2,3,1,2,7,10,2,9,12,5,2,1,5,10,7,35,36,37,38,39,40,41,42,43,44,45,46,6.8,2.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P6,xz57rkvf,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.81.228.101,2016-08-09 22:04:25.655661+00:00,0,40,1,,,1,,54,2.4,1,12,40,1,0,0,2,28,16,21.6,1.4,5,5,2,3,1,2,7,10,2,9,12,5,2,1,5,10,7,35,36,37,38,39,40,41,42,43,44,45,46,6.8,2.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P1,39l6xjub,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.61.152.141,2016-08-09 22:06:54.257638+00:00,0,35,1,,,4,,49,6.4,5,2,35,1,0,0,2,28,16,21.6,1.4,5,5,2,3,1,2,7,10,2,9,12,5,2,1,5,10,7,35,36,37,38,39,40,41,42,43,44,45,46,6.8,2.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
